id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,description,directors,main_characters
223783,footskating,0.0,0,released,2007-09-13,0,83,False,0,tt0831853,en,Footskating 101,desperate attempt save town grandmother home avoid working dangerous mine vince small town loner poor miner son set pioneer made sport footskating venture requires help team understanding conservative father willingness world accept new form extreme sporting madness,1.13,,footskate or die,"adventure, comedy",united international pictures,south africa,english,none,desperate attempt save town grandmother home avoid working dangerous mine vince small town loner poor miner son set pioneer made sport footskating venture r,"thomas ferreira, brendan jack","rob van vuuren, brendan jack, nova rudder"
223780,witch,0.0,0,released,2012-01-09,0,141,False,100000,tt2233925,en,13 Witches,witch fantasy horror story sister practiced paganism century ago wrongfully accused witch tortured punished burned alive loved one sister escaped nemsis deal struck nemesis devil century later sister reincarnated seek revenge one stole life,0.6,,the sexiest witch story ever,horror,unknown,unknown,english,"witch, revenge",witch fantasy horror story thirteen sister practiced paganism century ago wrongfully accused witch tortured punished burned alive loved one siste,unknown,"sabine mondestin, steve lareau, lauren watson"
380777,two mother,0.0,0,released,2007-10-27,0,87,False,0,tt1139364,de,Meine Mütter - Spurensuche in Riga,filmmaker rosa von praunheim search biological mother discovering late life adopted,0.677,/u978w5ZCIzKZbOlfp2bTTcpvAaw.jpg,,documentary,unknown,"germany, latvia",german,none,filmmaker rosa von praunheim search biological mother discovering late life adopted,rosa von praunheim,"gertrud mischwitzky, rosa von praunheim, astrid ruschlau"
380743,pierre and paul,0.0,0,released,1969-05-07,0,90,False,0,tt0064810,fr,Pierre et Paul,pierre middle aged factory worker plenty unresolved anger father death mother feel compelled move moved beautiful girlfriend begin feel pressure may day revolt begin go crazy,0.611,/b3a1N0P2kL2vjVCNcxqMOtP2o5h.jpg,,drama,"polsim productions, les films de la colombe, les productions de la guéville, madeleine films",france,french,none,middle aged construction bos recently married whole balance life disrupted father dy contemplates thing seems losing reason may soon something desperate,rené allio,"pierre mondy, bulle ogier, madeleine barbulée"
380740,nooma shell,0.0,0,released,2007-11-01,0,10,False,0,tt2082376,en,Nooma Shells 020,often find saying busy much easy get overwhelmed appointment gathering list really time many u running place place seems like life passing u many thing little bit everything yet feel like much life u find hard say feel obligated many good thing many good cause join busy good thing missing something great maybe saying would easier knew meant say yes,0.6,/14l56Ysxy1noWWpyDumaHbRbjaE.jpg,are we so busy that we miss out on what we re supposed to be doing,family,unknown,unknown,unknown,none,description available,santino stoner,rob bell
380739,deadsy,0.0,0,released,1990-10-01,0,5,False,0,tt0205860,en,Deadsy,graphic interpretation man fascination weaponry sexual power military aggression via story grim reaper acquiring additional weaponry undergoing sex change using combination live action laser xerography hand rendering model animation film companion piece another anderson hoban collaboration door collectively entitled deadtime story big folk,0.6,,deadtime story for big folk,"animation, horror","the redwing film company, channel 4 television",united states of america,english,short film,graphic interpretation man fascination weaponry sexual power military aggression via story grim reaper acquiring additional weaponry undergoing sex change,david anderson,"russell hoban, david anderson"
380737,nooma rain,0.0,0,released,2005-01-01,0,11,False,0,tt2082372,en,Nooma Rain 001,thing always work way want way think sometimes even see coming get hit form pain nowhere leaving u feeling desperate helpless way life still make u wonder god let thing happen u god stand watch u suffer god really hurt maybe god actually closer u think maybe situation everything seems falling apart god get opportunity remind u much really love u,0.6,/odoH4YvvucbtTPSxCWDUcMsdgGl.jpg,where s god when life isn t going like we want it to,family,unknown,unknown,unknown,"forgiveness, freedom, revenge, betrayal, resentment",description available,"adam stielstra, santino stoner",rob bell
380713,nooma rich,0.0,0,released,2006-10-01,0,13,False,0,tt2082374,en,Nooma Rich 013,popular bumper sticker read god bless america america already blessed easy u fall mindset viewing world world generally see constantly bombarded image latest style model everything easily leave u feeling like enough see people even u compare people world maybe enough maybe enough maybe god blessed u everything bliss give others,0.6,/Am6jkCMlK75NuuZ8tZGT1otUjri.jpg,is it possible that god ha blessed u so that we can be a blessing to others,family,dot and cross,united states of america,unknown,money,description available,santino stoner,rob bell
380714,nooma lump,0.0,0,released,2006-07-01,0,11,False,0,tt2082367,en,Nooma Lump 010,lot u done thing life ashamed small thing u really big devastating thing u even thing people close u know personal junk keep deal know deal afraid try going make everything worse matter big junk matter much done impacted way people feel u feel changed god feel u god love u always always nothing change,0.6,/UqozMwWvpdpxZB3vTXmWBQ8vmq.jpg,what do we do when our past catch up to u,family,dot and cross,united states of america,unknown,"forgiveness, guilt, shame",description available,santino stoner,rob bell
380715,nooma she,0.0,0,released,2008-02-01,0,13,False,0,tt2082375,en,Nooma She 021,anything birth woman somewhere gave u life pain effort life mother give like child showing u god like sometimes part god nature overlooked lot u comfortable male imagery god female imagery god god limited gender god transcend yet include know male female maybe aware feminine imagery god would better understanding god god like,0.6,/us5ZKW1HL8QDPlxjujRajhcAXGD.jpg,why do we overlook the feminine characteristic of god,family,dot and cross,united states of america,unknown,"sacrifice, equality, church",description available,santino stoner,rob bell
380717,nooma bullhorn,0.0,0,released,2006-01-01,0,13,False,0,tt2082361,en,Nooma Bullhorn 009,god love everyone christian fact jesus said important thing life love god everything got love others way always easy love everyone around u sometimes strongly disagree people political view religious belief behavior something else make hard love feel like right wrong jesus separate loving god loving others maybe best way u show love god actually loving people matter hard sometimes maybe way,0.955,/gfkiok2tMicrHPearKv9qqdKm2b.jpg,can we really love god without loving others,family,dot and cross,united states of america,unknown,"love, judgment, self righteousness",description available,santino stoner,rob bell
380719,nooma rhythm,0.0,0,released,2006-08-01,0,11,False,0,tt2082373,en,Nooma Rhythm 011,mean relationship god look like lot u hard thing fully understand god infinite spirit shape form possibly relate jesus said came give everyone life fullest came show u live maybe trusting jesus living kind life taught u live life truth love justice compassion forgiveness sacrifice relationship god maybe way live every day every single choice make determines tune god,0.6,/1fKNKrziHuRWyPGOp9f62zuMMjc.jpg,are our life in tune with god s plan for the world,family,dot and cross,united states of america,unknown,"truth, harmony, relationship, compassion",description available,santino stoner,rob bell
380720,nooma breathe,0.0,0,released,2006-10-31,0,14,False,0,tt2082360,en,Nooma Breathe 014,everything got going every day many u ever think breathing meaning breathing yet thousand year people understood physical breath picture deeper spiritual reality bible word breath word spirit inherent dilemma core make u human created image god posse immense power strength time life incredibly vulnerable fragile maybe insight meaning breathing would better understand god created u human being,0.6,/vYOlzSGCVOV6dRHxiRQBuRk56PB.jpg,is our physical breath actually a picture of a deeper spiritual reality,family,dot and cross,united states of america,unknown,"god, spirit, sacred",description available,santino stoner,rob bell
223814,wcw new japan supershow ii,0.0,0,released,1992-01-04,0,180,False,0,tt8412288,en,WCW/New Japan Supershow II,wcw new japan supershow ii known starrcade tokyo dome japan took place january tokyo dome tokyo japan main event steiner brother versus sting great muta match included tatsumi fujinami defending iwgp heavyweight championship riki choshu lex luger defending wcw world heavyweight championship masahiro chono big van vader v el gigante dusty dustin rhodes v masa saito kim duk enforcer v michiyoshi ohara shiro koshinaka jushin liger masashi aoyagi akira nogami v hiro saito super strong machine kantaro hoshino,2.049,/lObPvNsTLiMHCmgEKssVHblGAbd.jpg,starrcade in tokyo dome,action,world championship wrestling (wcw),japan,"english, japanese",wrestling,description available,unknown,"arn anderson, steve borden, masahiro chôno"
380724,nooma flame,0.0,0,released,2005-02-01,0,11,False,0,tt2082364,en,Nooma Flame 002,love shoe really way love wife word love much meaning use loosely maybe really get maybe understand real love involves really love somebody mean give someone else mistake thing like friendship commitment lust love god wired u certain way experience love really meant hold u back make u miss best life offer god created love want u feel way meant felt,0.6,/6Yd4QF4ruVUhEesjrC5sDy4nnR8.jpg,could love be the most misunderstood and misused word in our vocabulary,family,dot and cross,united states of america,unknown,"marriage, beauty, love",description available,"bryan papierski, santino stoner",rob bell
380725,nooma name,0.0,0,released,2007-09-01,0,12,False,0,tt2082369,en,Nooma Name 018,compare others spend life wondering others think say u u even wish someone else question way way wish could u let expectation others dictate become act certain way accepted know untrue concerned people think say look like say u unable accept maybe really knew true self give much attention people life live tune life god want u,0.6,/pnrRDvY7NNgWndALy1AGxOgV3pS.jpg,are we so concerned with what others think that we miss out on being who god created u to be,family,dot and cross,united states of america,unknown,identity,description available,santino stoner,rob bell
380727,nooma open,0.0,0,released,2007-10-01,0,12,False,0,tt2082371,en,Nooma Open 019,many u experienced situation prayed felt like god listening yet time prayed known someone prayed situation changed god answer prayer sometimes time god always answer prayer sometimes god say u angry god answering prayer prayed year answer prayer prayer god listening answering maybe understood jesus prayed concept expectation prayer would change,0.6,/sRDRCXt6KimR7wpKwsu83ypDe5f.jpg,doe prayer really help,family,unknown,unknown,unknown,"pain, prayer, truth, honesty",description available,santino stoner,rob bell
380728,blood circumstance,0.0,0,released,2014-02-22,0,97,False,0,tt2507346,en,Blood & Circumstance,study family dysfunction crime story revolves around series interview inmate joel stabler examined psychiatrist charged determining whether joel fit stand trial,0.641,,the truth won t always set you free,thriller,unknown,unknown,unknown,none,study family dysfunction intense crime story revolves around series interview inmate joel stabler examined psychiatrist charged determining whether joel fit stand trial,"tim gordon, wes sullivan","cynthia watros, nathan keyes, hayden oliver"
380729,strangely in love,0.0,0,released,2014-10-19,0,92,False,0,tt2184104,en,Strangely in Love,naive man boy fall love hotheaded blind girl try help win back heroic lover steve,1.211,/5WeCdYezhqRA4maxk5iZ8bO7zSz.jpg,fyo love nastenka nastenka love steve steve love steve,comedy,unknown,united states of america,english,none,naive man boy fall love hotheaded blind girl try help win back heroic lover steve,amin matalqa,"jemuel morris, michelle lang, sean carrigan"
380730,nooma noise,0.0,0,released,2005-05-01,0,10,False,0,tt2082370,en,Nooma Noise 005,silence hard deal much easier u live life lot thing going time silence constantly surrounded voice influencing u think feel behave movie music tv internet cell phone never ending barrage advertising always something going always noise life maybe connection amount noise life inability hear god god sometimes feel distant u maybe talking u simply really listening,0.915,/eDenIwb2zi7feYfCaygLACO31CN.jpg,why are we so afraid of silence,family,dot and cross,united states of america,unknown,"listening, solitude",description available,santino stoner,rob bell
380732,the new year s gift,0.0,0,released,1937-01-01,0,91,False,0,tt0388549,zh,压岁钱,new year gift story lucky money gifted girl leaf pass hand hand,0.809,/iVVMaKTtah55trv1XkeE4kAUANz.jpg,,drama,mingxing film company,china,mandarin,none,new year gift story lucky money gifted girl leaf pass hand hand,shichuan zhang,"qiuxia gong, rongrong hu, chia-nung kung"
223812,wcw starrcade,0.0,0,released,1991-12-29,0,170,False,0,tt0348116,en,WCW Starrcade 1991,starrcade battlebowl lethal lottery ninth annual starrcade professional wrestling pay per view event fourth starrcade event produced wcw took place december norfolk scope norfolk virginia event solely featured battlebowl battle royal qualifying match forty wrestler chosen random form ten pair tag team pair competed match winning team advanced battlebowl first starrcade event feature ric flair,1.343,/obcWUXmzjW4pcxtowbhEBgCXB77.jpg,battle bowl the lethal lottery,action,world championship wrestling (wcw),united states of america,english,wrestling,battlebowl match featuring partner randomly drawn marcus bagwell jimmy garvin v tracey smother michael hayes steve austin rick rude v big josh van hammer richard morton dustin rhodes v larry zbysko,unknown,"marcus bagwell, jimmy &apos;jam&apos; garvin, tracy smothers"
223811,house of sin,0.0,0,released,1982-03-12,0,71,True,0,tt0125193,en,House of Sin,pretty young evangeline parker find stuck side road car break parker get ride sinister marbus turn leader cult depraved carnal freak reside old rundown house parker find way escape house sin,0.84,/gUOYucDaF3C9lFRXHbyKCzzDMer.jpg,,"horror, mystery",dead parrot productions,united states of america,unknown,none,pretty young evangeline foster find stuck side road car break foster get ride sinister marbus turn leader cult depraved carnal freak reside,carter stevens,"jeanne silver, honey stevens, tigr"
380735,hakuoki ssl sweet school life the movie,0.0,0,released,2016-02-06,0,94,False,0,tt5214738,ja,薄桜鬼SSL〜sweet school life〜 THE MOVIE,live action theatrical film hakuoki ssl spin popular hakuoki otome game series imago cast shinsengumi samurai warrior teacher student living peaceful existence modern japan,1.323,/hNEQf0FDR6xaFb6iMBGNw17WTJf.jpg,,comedy,double up entertainment,japan,japanese,none,live action theatrical film hakuoki ssl spin popular hakuoki otome game series imago cast shinsengumi samurai warrior teacher student living peaceful existence modern japan,kensaku miyashita,"ryôma baba, katsuhiko ibuka, seiya inagaki"
380947,an innocent magdalene,0.0,0,released,1916-06-18,0,50,False,0,tt0006861,en,An Innocent Magdalene,dorothy southern aristocratic father colonel raleigh refuse let marry forbes stewart northern gambler couple elopes dorothy soon thereafter becomes pregnant forbes vow reform authority arrest gambling charge serf year prison time birth baby woman come dorothy claim forbes wife stunned dorothy return father colonel throw baby community belief illegitimate convinced sinned dorothy kill forbes jail find explains woman simply ex sweetheart trying win back,1.043,/nx9NRrGJbYEKRgBXkjdbE67XZbc.jpg,,drama,fine arts film company,united states of america,no language,none,dorothy raleigh high spirited southern beauty brought father col raleigh unreconstructed kentuckian nothing townspeople little village norwalk outside lo,allan dwan,"lillian gish, spottiswoode aitken, sam de grasse"
223357,black label society unblackened,0.0,0,released,2013-09-24,0,165,False,0,tt2734542,en,Black Label Society: Unblackened,unblackened find black label society mellower mood performance filmed club nokia los angeles earlier year concert showcase band song greater use acoustic instrument without losing power intensity zakk wylde lead front always performing guitar piano demonstrating subtler side music alongside blistering solo fan know love definitely live concert missed,0.883,/3NBca010ekrIx5pGxK8xACCJXSA.jpg,,music,eagle vision,unknown,unknown,none,black label society formed late ninety legendary guitar hero zakk wylde established forefront heavy metal series hard riffing hugely successful album alongside worldwide tour,devin dehaven,"zakk wylde, nick catanese, john deservio"
381166,boy negro,0.0,0,released,1988-02-06,0,0,False,0,tt0361407,en,Boy Negro,true life story arsenio cayanan amerasian whose difficulty youth led life crime,1.379,,,"drama, action",viva films,philippines,tagalog,philippines,true life story arsenio cayanan amerasian whose difficulty youth led life crime,pepe marcos,"phillip salvador, dang cecilio, leopoldo salcedo"
223421,thompson s last run,0.0,0,released,1986-02-16,0,93,False,0,tt0092084,en,Thompson's Last Run,hardened con transferred federal penitentiary texas institution finish life sentence habitual criminal freed gunpoint niece police man transferring con adversary year vow catch twosome,1.735,/x6UWGVsnTBRTRBoGAXMauQ0zC4A.jpg,bound by friendship torn by duty,"tv movie, drama",cypress point productions,united states of america,english,escaped prisoner,hardened con robert mitchum transferred federal penitentiary texas institution finish life sentence habitual criminal freed gunpoint niece kathleen york cop wilford brimley wh,jerrold freedman,"robert mitchum, wilford brimley, kathleen york"
223418,the man from oklahoma,0.0,0,released,1965-03-11,0,81,False,0,tt0059536,en,Oklahoma John,edward powerful rancher serf real chief town near mexican border arrival oklahoma john new sheriff liking new lawman face jimmy son chief buddy,0.927,/y8XPtzwvjo8f7V5jhdwKImyQM2S.jpg,,western,"international germania film, balcázar, cinematografica associati (ci.as.)","spain, italy, germany",italian,"small town, ranch",oklahoma dan sent small town ruled ruthless ranch hand rod edward danger abounds last sheriff murdered edward son jim foreman hondo oklahoma calmly handle threat fight b,"jaime jesús balcázar, roberto bianchi montero","richard s. hornbeck, josé calvo, sabine bethmann"
381174,la boh me,0.0,0,released,1982-02-04,0,156,False,0,tt0258935,it,La Bohème,revival john copley production,0.889,/nEAnTl5DKC2PRFBFW4mu5u9IRpX.jpg,,music,unknown,united kingdom,italian,opera live performance,description available,brian large,"ileana cotrubas, neil shicoff, marilyn zschau"
381163,abstenerse agencias,0.0,0,released,2011-02-04,0,15,False,0,tt2296633,es,Abstenerse agencias,young couple visit widow named amparo christmas eve possibly buy floor amparo seems interested life flat sale,0.6,/gq5ZUNcYCXRIx3Vp4jjkCK0ry6i.jpg,lonliness is not for sale,drama,unknown,spain,spanish,short film,laura young couple visit amparo see flat widow life alone christmas eve buy house find old woman seems interested knowing life selling home,gaizka urresti,"asunción balaguer, carmen barrantes, andrés gertrúdix"
381183,crazy little thing,0.0,0,released,2014-05-29,0,11,False,0,tt13611182,ja,澱みの騒ぎ,two alone home alone father corpse memory ideal reality sink beneath muck everyone alone everyone solitude,0.6,,,animation,tokyo university of the arts,japan,japanese,short film,description available,onohana,"ayami onaka, hirotoshi shimizu, tamiko takagi"
381187,dem himmel sei dank,0.0,0,released,2005-11-04,0,0,False,0,tt0765072,de,Dem Himmel sei Dank,overview available,0.6,/x00Q04zJuSf3Xsok46j8bsHl8ZQ.jpg,,drama,ard,germany,unknown,none,power woman carla bergmann committed pastor heart mind thanks medium effective appearance carla made difference third world eventful year abroad looking forward pastor,dagmar damek,"marie-luise marjan, ulrich pleitgen, bettina kupfer"
381190,der haupttreffer,0.0,0,released,1977-01-18,0,0,False,0,tt0967936,de,Der Haupttreffer,overview available,0.626,,,comedy,unknown,germany,unknown,none,description available,thomas fantl,"klaus höhne, maria körber, thea thiele"
381191,forbidden to forbid,0.0,0,released,1988-09-11,0,60,False,0,tt0147662,de,Verbieten verboten,collection short story topic mental illness death,0.6,,,unknown,unknown,germany,unknown,none,description available,lothar lambert,"dagmar beiersdorf, dennis buczma, ingrid caven"
381192,peenem nde,0.0,0,released,1970-08-11,0,0,False,0,tt1111258,de,Peenemünde,overview available,0.84,,,drama,unknown,germany,unknown,none,description available,falk harnack,"dieter kirchlechner, wolfgang preiss, karl john"
381193,attentat auf den m chtigen,0.0,0,released,1969-12-17,0,0,False,0,tt1629234,de,Attentat auf den Mächtigen,overview available,0.841,,,drama,unknown,germany,unknown,none,description available,herbert ballmann,"friedrich maurer, norbert hansing, volker brandt"
381194,the room,0.0,0,released,1967-12-31,0,5,False,0,tt9193122,ja,The Room,small white box everything happens little world woman face come side room roar bird peck human flesh train run couple quarrel begin billiard ball penetrates room billiard ball change various shape room world happens microcosm modern time,1.091,,,animation,unknown,japan,no language,short film,description available,yôji kuri,unknown
381165,the greatest thing in life,0.0,0,released,1918-12-22,0,60,False,0,tt0009133,en,The Greatest Thing in Life,lost film leo peret small quiet tobacco shop greenwich village edward livingston wealthy young clubman man town come frequently ostensibly buy cigarette reality talk daughter jeannette soon love little shop girl leo homesick native france lack fund make passage edward learning plight sends note saying money payment good deed leo accepts money jeannette embark,1.22,,,"drama, war, romance",artcraft pictures corporation,united states of america,unknown,none,jeannette peret daughter cigar store owner leaf greenwich village home france hope finding love eludes home becomes enamored le bebe giant vegetable peddler u,d.w. griffith,"lillian gish, robert harron, adolph lestina"
381162,the great love,0.0,0,released,1918-08-11,0,60,False,0,tt0009130,en,The Great Love,jim young youngstown pennsylvania read german war atrocity decides enlist british army thus becoming forerunner american force subsequently leave battlefield europe begin active training camp outside london enjoying hour leave meet susie broadplains young woman australia flattered attention friendship soon blossom love however german plotter plan destroy arsenal night sir roger inveigled driving automobile along london road light turned skyward guide zeppelin jim wounded home furlough detects sir roger lonely road follows trap cottage sir roger turn pistol rather taken alive susie find great love service cause democracy country greater love sight,0.739,/64uGJmLRRemxJLltetum5poGOjf.jpg,,"drama, war",paramount,united states of america,unknown,none,idealistic young american world war itching fight german wanting wait u joined war journey canada enlists british army sent training england,d.w. griffith,"george fawcett, lillian gish, robert harron"
381125,bebek belur,0.0,0,released,2010-04-08,0,108,False,0,tt1631681,id,Bebek Belur,bebek belur indonesia comedy film released directed adrianto sinaga film star among others torro margens mario irwinsyah rini yulianti didi petet slamet rahardjo others,1.134,/apjQtBCSVpgPuybKrja4vD0sAyc.jpg,,comedy,"square box films, agency, the",indonesia,indonesian,none,story cibebek village every problem happen villager daily life including problem funny sad touching various type character,adrianto sinaga,"didi petet, deddy mizwar, slamet rahardjo"
381137,quand minuit sonnera,0.0,0,released,1936-11-27,0,85,False,0,tt0288782,fr,Quand minuit sonnera,criminal blackmailed former accomplice everything power gain time statutory limitation crime committed start midnight,0.6,,,"crime, drama",france-europe films,"france, netherlands",unknown,none,description available,léo joannon,"marie bell, pierre renoir, roger karl"
381129,akibat pergaulan bebas,0.0,0,released,2010-04-29,0,85,False,0,tt1657318,id,Akibat Pergaulan Bebas,prostitution solution actually caused problem kanya raped zizi abortion dinda hurt refused prostitute,0.843,/yoXVqC7FCRbgUOyBxcBhbgHbAeU.jpg,,drama,"mitra pictures, bic pictures",indonesia,indonesian,none,description available,nayato fio nuala,"smitha anjani, uli auliani, leylarey lesesne"
381130,banco imobili rio,0.0,0,released,2016-01-28,0,75,False,0,tt6247228,pt,Banco Imobiliário,brian walk childhood neighborhood looking new area explore romeo windowed office design new marketing strategy carla plan new investiments watching city table game future image city project,0.6,/9Ai6k2onEc7aOuO5tOY9kHk2JNu.jpg,,documentary,unknown,brazil,portuguese,none,brian walk childhood neighborhood looking new area real estate development romeo glassy office develops marketing strategy carla plan new investment looking city board ga,miguel ramos,unknown
381134,ada kamu aku ada,0.0,0,released,2008-05-08,0,106,False,0,tt1233588,id,"Ada Kamu, Aku Ada",damian girlfriend stella always feel star society meet elang simple independent boy play guitar incident make stella feel ease elang,1.35,/j0QzV0Sr8LlHRomyxFM5eZHxbyY.jpg,is there too late in love,"romance, drama","maxima pictures, dreamscape pictures",indonesia,indonesian,none,description available,rizal mantovani,"bunga citra lestari, andhika pratama, rama michael"
381135,planeta escarlate,0.0,0,released,2016-01-29,0,85,False,0,tt5358924,en,Planeta Escarlate,addicted tormented ghost ex girlfriend watch passage mysterious planet,0.6,/toqA5EJX0pFGUin1EP0oQRb889U.jpg,,thriller,unknown,unknown,unknown,none,description available,"jonnata doll, dellani lima","jonnata doll, marcelle louzada, laila pas"
381136,selendang rocker,0.0,0,released,2009-10-22,0,89,False,0,tt1537896,id,Selendang Rocker,selendang rocker indonesian film released october directed awi suryadi film star among others candil saykoji ramzi edric tjandra joe p project sarah jane,0.6,,,"music, comedy",rapi films,indonesia,indonesian,none,description available,awi suryadi,"candil, saykoji, ramzi"
223438,dance with me,0.0,0,released,1996-03-30,0,100,False,0,tt0124773,ja,ＫＹＯＫＯ,child kyoko learned latin dance jose cuban american serviceman stationed japan year later kyoko travel new york see jose much searching find jose discover dying aid longer remembers much past including time kyoko spent together,1.148,/rGyqlvdX5uS7bY9ejTGNPrpnbKk.jpg,,drama,concorde-new horizons,"japan, united states of america",english,none,child kyoko learned latin dance jose cuban american serviceman stationed japan year later kyoko travel new york see jose much searching find jose discover dying,ryû murakami,"saki takaoka, masayuki shida, patricia álvarez"
381139,th world,0.0,0,released,2005-01-20,0,75,False,0,tt0436019,en,5th World,two young navajo hitch hike home navajo reservation falling love along way,0.6,/u35vZdwFEuQOC4dwuCvqkvzlj7m.jpg,,"romance, drama",blackhorse films,united states of america,"english, navajo",none,two young navajo hitch hike home navajo reservation falling love along way,blackhorse lowe,"livandrea knoki, sheldon silentwalker, ernest tsosie iii"
381140,xxl double extra large,0.0,0,released,2009-11-26,0,90,False,0,tt1576486,id,XXL: Double Extra Large,charismatic gang leader go missing son asked take however face insecurity due low self esteem,1.167,/tOGOp2RutAXVCoYYWu2r7DLXscS.jpg,,comedy,"starvision plus, moviesta pictures production",indonesia,indonesian,none,description available,ivander tedjasukmana,"aming sugandhi, mey chan, sarah sechan"
223435,turistas y bribones,0.0,0,released,1969-07-17,0,88,False,0,tt0065130,es,Turistas y bribones,antique hustler couple thief one pickpocket seductive man element criminal gang led brain together aim make big score allows retire brain master manipulation assigned role one separately know secret plan,0.6,/bXNlqvFqX2hrcqDaUTwaU6hkzGU.jpg,,comedy,"balcázar, filmax",spain,spanish,none,description available,fernando merino,"arturo fernández, antonio garisa, sonia bruno"
223434,dangerous curve,0.0,0,released,2000-03-14,0,85,False,0,tt0193859,en,Dangerous Curves,handsome attorney set find former lover find caught web deceit murder,2.508,/llWtTXRRHGLPKjdV69gB8kiK4Op.jpg,,unknown,unknown,united states of america,english,none,defense lawyer go find former client whose late husband money missing one looking plan,jeremiah cullinane,"robert carradine, maxine bahns, david carradine"
381145,the thirteenth chair,0.0,0,released,1919-08-23,0,0,False,0,tt0139646,en,The Thirteenth Chair,mr philip mason commits suicide affair stephen lee disreputable stockbroker sell husband security lee buy stock lee go bankrupt blackmail helen trent threatening reveal silly love letter wrote married brother willy grosby fianc e helen neil life grosbys go retrieve letter willy wait outside lee knifed death attack helen lee friend edward wale attempt pin murder helen madame lafarge clairvoyant conduct ance darkened room wale lee spirit supposedly speaks name helen murderer wale sits thirteenth chair murdered helen confesses inspector donohue madame lafarge mother lafarge conducting another ance trick philip mason confessing murder,0.6,/o2v1bntLgt8Vh0onriE0hrrtef0.jpg,,mystery,acme pictures corporation,united states of america,unknown,"suicide, blackmail, based on play or musical, murder",mr philip mason commits suicide affair stephen lee disreputable stockbroker sell husband security lee buy stock lee go bankrupt blackmail helen trent threatenin,léonce perret,"yvonne delva, creighton hale, marie shotwell"
223427,stray bullet,0.0,0,released,1999-01-01,0,0,False,0,tt0161992,en,Stray Bullet,charming woman trouble entices lawyer pose husband lead framed murder,0.969,,,unknown,unknown,unknown,unknown,none,charming woman trouble entices lawyer pose husband lead framed murder,rob spera,"robert carradine, rebecca staab, fred dryer"
381156,kolumpo,0.0,0,released,2013-12-05,0,92,False,0,tt3673658,ms,Kolumpo,rahul indian immigrant worker arrives town find company offered job gone business helped local restaurant owner begin life city illegal immigrant worker setapak gienna chinese woman constantly avoiding phone call mother find spending afternoon helping stranger senile old lady remember house ampang hafidd young man meet cute stranger lrt station missed last train someone never dated anyone life occasion life defining moment young man hope see glimpse love together story create collage kaleidoscope surprising electrifying human connection give life city,0.679,/BAaa8P6SnsGhpaJY144sjDsFhW.jpg,,unknown,unknown,malaysia,"mandarin, english, hindi, malay",none,rahul indian immigrant worker arrives town find company offered job gone business helped local restaurant owner begin life city illegal immigrant worker,"rozi izma abdul karim, sheikh munasar, bront palarae","sharifah amani, azad jazmin, nell ng"
381196,funny,0.0,0,released,1988-04-01,0,81,False,0,tt0097403,en,Funny,people asked tell favorite joke,0.6,,,documentary,unknown,united states of america,english,none,description available,bran ferren,"emanuel azenberg, bob balaban, peter boyle"
381197,hugenberg gegen die republik,0.0,0,released,1967-10-12,0,75,False,0,tt1437217,de,Hugenberg - Gegen die Republik,overview available,0.6,,,"drama, tv movie",unknown,germany,german,none,description available,rudolf jugert,"hans fitze, dieter borsche, hans w. hamacher"
381198,auf sieg auf platz auf liebe,0.0,0,released,1967-10-04,0,0,False,0,tt1107306,de,Auf Sieg? Auf Platz? - Auf Liebe!,overview available,0.68,,,comedy,unknown,germany,unknown,none,description available,rolf von sydow,"gunnar möller, hans w. hamacher, hans krull"
381268,mein ist die rache,0.0,0,released,1997-10-17,0,0,False,0,tt0127019,de,Mein ist die Rache,overview available,0.922,,,crime,unknown,germany,unknown,none,description available,thomas jauch,"nadja uhl, ulrich noethen, lambert hamel"
381258,the virgin and the pin,0.0,0,released,1987-01-01,0,72,False,0,tt5669224,el,Η  παρθένα και η πινέζα,director george tsolakos scenario stamatis filippoulis star stamatis tzelepis mary venezi nikos rizos slaughtered mimis theiopoulos rita tsakona thanassis nakopoulos antonis trikaminas,0.6,,,comedy,unknown,greece,greek,none,description available,giorgos tsolakos,"stamatis tzelepis, mary venezi, nikos rizos"
381261,giacomo casanova,0.0,0,released,2004-12-30,0,0,False,0,tt0400282,de,Giacomo Casanova,overview available,0.642,,,drama,unknown,germany,unknown,none,description available,richard blank,"michael brandner, elisabeth endriss, martina gedeck"
381263,oh du liebezeit,0.0,0,released,2001-01-01,0,0,False,0,tt0331303,de,Oh du Liebezeit,overview available,0.846,,,comedy,unknown,germany,unknown,none,eccentric painter ed life get turned upside son leave two young kid christmas,martina elbert,"michael mendl, franziska walser, julian beimel"
381266,st rmischer sommer,0.0,0,released,1998-05-03,0,0,False,0,tt0155214,de,Stürmischer Sommer,overview available,0.84,,,drama,unknown,germany,unknown,none,description available,jürgen bretzinger,"udo wachtveitl, timothy peach, harald leipnitz"
381267,tarabas,0.0,0,released,1981-01-01,0,218,False,0,tt0282196,de,Tarabas,adaptation novel joseph roth,0.631,,,"tv movie, drama","orf, ndr, fernsehproduktion dr. heinz scheiderbauer","austria, germany",german,"based on novel or book, gypsy, austria, miniseries, guilt",adaptation novel joseph roth,michael kehlmann,"helmuth lohner, erik frey, luise prasser"
